review_text,star_rating,domain,restaurant_name
"Extremely Disappointed - Quality Has Completely DeclinedI’ve been a loyal Domino’s customer for years, but my recent order from the Stony Stratford location was absolutely unacceptable.My wife ordered a pepperoni pizza that arrived covered in a foul-smelling red grease. This greasy substance had completely soaked through the entire pizza and even penetrated the cardboard box underneath. The dough was completely different from what we’ve had before - it was unpleasantly crumbly, broke apart easily, and appeared undercooked. The excessive amount of grease and strange reddish coating around the edges made the pizza completely inedible. We had to throw it away.The Margarita pizza was equally disappointing. It looked almost completely white, as if it had never been properly baked, with the same poor quality dough as the pepperoni.Domino’s used to be my favorite pizza chain, but this experience was shocking. The quality control at this franchise location needs serious attention - this kind of product damages the entire Domino’s brand reputation.As a regular customer, I’m extremely disappointed and expect better.TITSIAN",1,restaurant,Dominos
"Food arrived cold. 30 Min late. And they refused to replace it. Garbage. Paying for cold food. I would order from anywhere else, with Dominos you risk cold food without any recourse.",1,restaurant,Dominos
"On November 17th, my order for 33 euros was not delivered. Today is December 10th. I have not received a refund.",1,restaurant,Dominos
"The quality of Domino's Pizza is pathetic.  Their 10"" BBQ Chicken pizza is abysmal.  I paid twice as much ($15) for that pizza at the local franchise at Medicine Hat Alberta, than I would have paid for a larger pizza out of a freezer out of my local Walmart, and the quality of the Walmart pizza is at least twice as good as Domino's.There was hardly any chicken on a pizza their menu promised would be ""fully loaded"" with chicken.  There was barely enough cheese, making it feel like I was eating nothing but pizza dough with a miniscule amount of toppings, and the dough had the feeling I was eating cardboard.",1,restaurant,Dominos
You have moved and didn’t even update  Google mapsWhen we rang the staff were very unhelpful and couldn’t offer us any directions. We eventually found the place after 45 minutes of driving up and down. Our pizza’s were cold and the when we spoke to the staff they couldn’t care less. Do not eat or order anything from here as we won’t be returning!,1,restaurant,Dominos
"Driver almost got to my location and then turned back to the store. 45 minutes later, the store explained that ""some items in the order were not available and that is why driver returned"". Then order was cancelled. Are these people on crack? If the order was incomplete, it should have never left the store. Also - charge for the order is instantaneous, but refund is 2-5 days? Why?",1,restaurant,Dominos
"Good luck getting hold of an actual person to get a VAT receipt, have been asking for one for the last 4 weeks and every time they say they have passed it on to the franchise who will provide it, but I haven't heard anything back, so I can't claim any money back. Shocking service and will not be going here for team lunches anymore!",1,restaurant,Dominos
"It took over an hour to get our food and it was cold. I called the store and the manager said I could give him all the food back and they would remake it. Isn't that crazy? I didn't want to wait another hour so I said I have a toaster oven, but I shouldn't have to use it for this. I asked for some kind of discount for my hassle, like return the delivery fee, and he hung up on me. I called back for his name and he hung up on me again, slammed the phone down even. I will never buy from any Domino's again in my life. What kind of people run these places??",1,restaurant,Dominos
Delivered crushed food and won’t answer the phone.,1,restaurant,Dominos
"Pizza,is terrible,they forgot to put tomato sauce and the cheese is so thin and burnt instead of golden brown,its not the first time. So after many tries,I will no longer order dominos,its just not worth for the price. Bye dominos.",1,restaurant,Dominos
"Really disappointed with Domino’s lately. The quality has become pathetic —no taste, poor texture, and not worth the price anymore. Domino’s used to be my favorite, but not anymore. The meatballs were cut into halves, overly salty, and tasted pathetic. No freshness, no flavor just a waste of money. Domino’s really needs to improve, not worth ordering anymore.",1,restaurant,Dominos
"Order sat for 40 minutes until I called. They told me it would be another 45 minutes to an hour for it to be delivered. Why would they cook the pizza knowing it would sit that long?? I cancelled the order and anyone with a luck of common sense will stop ordering from the Greenville, MS location.  It has been years now since they have had decent customer service.  They really do not care.",1,restaurant,Dominos
It's so irritating how lazy a manager can be. when I specifically ask if I can get my chicken sandwich fresh and that I will wait the time that is needed to get my chicken sandwich fresh but she gives me some what fresh frys and not a fresh chicken sandwich Like I specifically had ask for but instead makes Me wait cause she wanted to pretend like she was just wait for the chicken. This old mf sandwich is so old I can't even bite into it. I seriously hope she gets fired I've worked at fast food before and it never was a inconvenience if a paying customer wanted something fresh. If anything I would rather make the food fresh..,1,restaurant,Mcdonalds
